NUM_ART;month_of_year;year_of_calendar;QTE_VTE
70255710;11;2018;229.0
70255710;11;2019;239.0
70255710;12;2016;45.0
70255710;12;2017;138.0
70255710;12;2018;242.0
70255710;12;2019;302.0
70255724;1;2017;19.0
70255724;1;2018;96.0
70255724;1;2019;109.0
70255724;1;2020;28.0
70255724;2;2017;42.0
70255724;2;2018;89.0
70255724;2;2019;161.0
70255724;3;2017;67.0
70255724;3;2018;119.0
70255724;3;2019;225.0
70255724;4;2017;51.0
70255724;4;2018;117.0
70255724;4;2019;203.0
70255724;5;2017;59.0
70255724;5;2018;111.0
70255724;5;2019;180.0
70255724;6;2017;72.0
70255724;6;2018;82.0
70255724;6;2019;157.0
70255724;7;2016;37.0
70255724;7;2017;64.0
70255724;7;2018;90.0
70255724;7;2019;161.0
70255724;8;2016;26.0
70255724;8;2017;72.0
70255724;8;2018;92.0
70255724;8;2019;142.0
70255724;9;2016;44.0
70255724;9;2017;80.0
70255724;9;2018;109.0
70255724;9;2019;163.0
70255724;10;2016;55.0
70255724;10;2017;73.0
70255724;10;2018;114.0
70255724;10;2019;245.0
70255724;11;2016;50.0
70255724;11;2017;75.0
70255724;11;2018;129.0
70255724;11;2019;209.0
70255724;12;2016;58.0
70255724;12;2017;86.0
70255724;12;2018;116.0
70255724;12;2019;242.0
70255731;1;2017;88.0
70255731;1;2018;149.0
70255731;1;2019;155.0
70255731;1;2020;31.0
70255731;2;2017;79.0
70255731;2;2018;164.0
70255731;2;2019;242.0
70255731;3;2017;78.0
70255731;3;2018;145.0
70255731;3;2019;273.0
70255731;4;2017;101.0
70255731;4;2018;209.0
70255731;4;2019;274.0
70255731;5;2017;130.0
70255731;5;2018;220.0
70255731;5;2019;311.0
70255731;6;2017;131.0
70255731;6;2018;248.0
70255731;6;2019;294.0
70255731;7;2016;59.0
70255731;7;2017;121.0
70255731;7;2018;213.0
70255731;7;2019;297.0
70255731;8;2016;62.0
70255731;8;2017;106.0
70255731;8;2018;245.0
70255731;8;2019;268.0
70255731;9;2016;36.0
70255731;9;2017;105.0
70255731;9;2018;297.0
70255731;9;2019;339.0
70255731;10;2016;111.0
70255731;10;2017;125.0
70255731;10;2018;224.0
70255731;10;2019;363.0
70255731;11;2016;107.0
70255731;11;2017;71.0
70255731;11;2018;255.0
70255731;11;2019;364.0
70255731;12;2016;105.0
70255731;12;2017;116.0
70255731;12;2018;233.0
70255731;12;2019;324.0
70255745;1;2017;22.0
70255745;1;2018;101.0
70255745;1;2019;115.0
70255745;1;2020;35.0
70255745;2;2017;31.0
70255745;2;2018;96.0
70255745;2;2019;132.0
70255745;3;2017;21.0
70255745;3;2018;113.0
70255745;3;2019;157.0
70255745;4;2017;40.0
70255745;4;2018;127.0
70255745;4;2019;164.0
70255745;5;2017;71.0
70255745;5;2018;120.0
70255745;5;2019;180.0
70255745;6;2017;70.0
70255745;6;2018;104.0
70255745;6;2019;150.0
70255745;7;2016;48.0
70255745;7;2017;80.0
70255745;7;2018;79.0
70255745;7;2019;150.0
70255745;8;2016;25.0
70255745;8;2017;66.0
70255745;8;2018;114.0
70255745;8;2019;168.0
70255745;9;2016;34.0
70255745;9;2017;76.0
70255745;9;2018;131.0
70255745;9;2019;136.0
70255745;10;2016;37.0
70255745;10;2017;109.0
70255745;10;2018;133.0
70255745;10;2019;180.0
70255745;11;2016;37.0
70255745;11;2017;85.0
70255745;11;2018;170.0
70255745;11;2019;232.0
70255745;12;2016;46.0
70255745;12;2017;139.0
70255745;12;2018;205.0
70255745;12;2019;290.0
70255752;1;2017;82.0
70255752;1;2018;257.0
70255752;1;2019;541.0
70255752;1;2020;43.0
70255752;2;2017;107.0
70255752;2;2018;227.0
70255752;2;2019;559.0
70255752;3;2017;111.0
70255752;3;2018;252.0
70255752;3;2019;639.0
70255752;4;2017;97.0
70255752;4;2018;413.0
70255752;4;2019;698.0
70255752;5;2017;173.0
70255752;5;2018;464.0
70255752;5;2019;772.0
70255752;6;2017;222.0
70255752;6;2018;525.0
70255752;6;2019;445.0
70255752;7;2016;89.0
70255752;7;2017;224.0
70255752;7;2018;516.0
70255752;7;2019;467.0
70255752;8;2016;73.0
70255752;8;2017;218.0
70255752;8;2018;545.0
70255752;8;2019;374.0
70255752;9;2016;88.0
70255752;9;2017;230.0
70255752;9;2018;534.0
70255752;9;2019;521.0
70255752;10;2016;102.0
70255752;10;2017;284.0
70255752;10;2018;650.0
70255752;10;2019;586.0
70255752;11;2016;101.0
70255752;11;2017;275.0
70255752;11;2018;637.0
70255752;11;2019;331.0
70255752;12;2016;150.0
70255752;12;2017;347.0
70255752;12;2018;657.0
70255752;12;2019;353.0
70255766;1;2017;47.0
70255766;1;2018;234.0
70255766;1;2019;285.0
70255766;1;2020;54.0
70255766;2;2017;55.0
70255766;2;2018;182.0
70255766;2;2019;283.0
70255766;3;2017;82.0
70255766;3;2018;189.0
70255766;3;2019;349.0
70255766;4;2017;74.0
70255766;4;2018;236.0
70255766;4;2019;314.0
70255766;5;2017;132.0
70255766;5;2018;294.0
70255766;5;2019;338.0
70255766;6;2017;161.0
70255766;6;2018;322.0
70255766;6;2019;290.0
70255766;7;2016;67.0
70255766;7;2017;160.0
70255766;7;2018;319.0
70255766;7;2019;376.0
70255766;8;2016;57.0
70255766;8;2017;152.0
70255766;8;2018;353.0
70255766;8;2019;373.0
70255766;9;2016;55.0
70255766;9;2017;170.0
70255766;9;2018;325.0
70255766;9;2019;457.0
70255766;10;2016;64.0
70255766;10;2017;194.0
70255766;10;2018;384.0
70255766;10;2019;528.0
70255766;11;2016;63.0
70255766;11;2017;204.0
70255766;11;2018;398.0
70255766;11;2019;472.0
70255766;12;2016;86.0
70255766;12;2017;281.0
70255766;12;2018;382.0
70255766;12;2019;427.0
70321594;1;2017;53.0
70321594;1;2018;3.0
70321594;2;2017;56.0
70321594;2;2018;1.0
70321594;3;2017;53.0
70321594;3;2018;0.0
70321594;4;2017;25.0
70321594;5;2017;12.0
70321594;5;2018;1.0
70321594;6;2017;17.0
70321594;7;2016;76.0
70321594;7;2017;26.0
70321594;7;2018;2.0
70321594;8;2016;79.0
70321594;8;2017;10.0
70321594;9;2016;101.0
70321594;9;2017;6.0
70321594;9;2018;1.0
70321594;10;2016;116.0
70321594;10;2017;3.0
70321594;10;2018;0.0
70321594;11;2016;87.0
70321594;11;2017;5.0
70321594;11;2018;1.0
70321594;12;2016;52.0
70321594;12;2017;4.0
70326942;1;2017;42.0
70326942;1;2018;108.0
70326942;1;2019;74.0
70326942;1;2020;24.0
70326942;2;2017;49.0
70326942;2;2018;90.0
70326942;2;2019;87.0
70326942;3;2017;65.0
70326942;3;2018;131.0
70326942;3;2019;107.0
70326942;4;2017;64.0
70326942;4;2018;128.0
70326942;4;2019;93.0
70326942;5;2017;110.0
70326942;5;2018;153.0
70326942;5;2019;128.0
70326942;6;2017;110.0
70326942;6;2018;131.0
70326942;6;2019;113.0
70326942;7;2016;75.0
70326942;7;2017;97.0
70326942;7;2018;94.0
70326942;7;2019;127.0
70326942;8;2016;88.0
70326942;8;2017;93.0
70326942;8;2018;53.0
70326942;8;2019;164.0
70326942;9;2016;91.0
70326942;9;2017;93.0
70326942;9;2018;92.0
70326942;9;2019;150.0
70326942;10;2016;90.0
70326942;10;2017;124.0
70326942;10;2018;106.0
70326942;10;2019;144.0
70326942;11;2016;56.0
70326942;11;2017;99.0
70326942;11;2018;84.0
70326942;11;2019;147.0
70326942;12;2016;62.0
70326942;12;2017;89.0
70326942;12;2018;41.0
70326942;12;2019;186.0
70326956;1;2017;50.0
70326956;2;2017;6.0
70326956;3;2017;1.0
70326956;4;2017;4.0
70326956;5;2017;1.0
70326956;6;2017;3.0
70326956;6;2018;1.0
70326956;7;2016;145.0
70326956;7;2017;2.0
70326956;8;2016;143.0
70326956;9;2016;68.0
70326956;9;2017;1.0
70326956;10;2016;57.0
70326956;10;2017;0.0
70326956;11;2016;38.0
70326956;11;2017;2.0
70326956;12;2016;35.0
70326956;12;2017;1.0
70334880;1;2017;65.0
70334880;1;2018;1.0
70334880;2;2017;26.0
70334880;2;2018;3.0
70334880;2;2019;1.0
70334880;3;2017;16.0
70334880;3;2018;1.0
70334880;4;2017;2.0
70334880;4;2018;0.0
70334880;4;2019;0.0
70334880;5;2017;6.0
70334880;6;2017;6.0
70334880;7;2016;161.0
70334880;7;2017;12.0
70334880;7;2018;1.0
70334880;8;2016;214.0
70334880;8;2017;2.0
70334880;8;2018;2.0
70334880;8;2019;-1.0
70334880;9;2016;257.0
70334880;9;2017;6.0
70334880;9;2018;3.0
70334880;10;2016;215.0
70334880;10;2017;1.0
70334880;10;2018;1.0
70334880;11;2016;175.0
70334880;11;2017;2.0
70334880;12;2016;79.0
70334880;12;2017;3.0
70334880;12;2018;0.0
70410830;1;2017;1.0
70410830;2;2017;2.0
70410830;2;2018;3.0
70410830;2;2019;4.0
70410830;3;2017;1.0
70410830;3;2018;2.0
70410830;3;2019;2.0
70410830;4;2017;2.0
70410830;4;2018;2.0
70410830;4;2019;3.0
70410830;5;2017;1.0
70410830;5;2018;1.0
70410830;5;2019;1.0
70410830;6;2017;2.0
70410830;6;2018;2.0
70410830;6;2019;3.0
70410830;7;2016;2.0
70410830;7;2018;2.0
70410830;7;2019;1.0
70410830;8;2016;1.0
70410830;8;2017;1.0
70410830;8;2018;4.0
70410830;9;2016;7.0
70410830;9;2017;1.0
70410830;9;2018;1.0
70410830;9;2019;5.0
70410830;10;2016;2.0
70410830;10;2017;2.0
70410830;10;2018;1.0
70410830;10;2019;3.0
70410830;11;2017;1.0
70410830;11;2018;2.0
70410830;11;2019;1.0
70410830;12;2016;2.0
70410830;12;2017;3.0
70410830;12;2018;3.0
70410830;12;2019;2.0
70410844;1;2019;0.0
70410844;2;2017;2.0
70410844;2;2019;3.0
70410844;3;2018;1.0
70410844;3;2019;1.0
70410844;4;2018;-1.0
70410844;4;2019;2.0
70410844;5;2017;1.0
70410844;5;2018;1.0
70410844;5;2019;2.0
70410844;6;2017;2.0
70410844;6;2018;6.0
70410844;6;2019;1.0
70410844;7;2016;1.0
70410844;7;2017;1.0
70410844;7;2019;1.0
70410844;9;2016;2.0
70410844;9;2018;-1.0
70410844;10;2016;3.0
70410844;10;2017;2.0
70410844;10;2019;1.0
70410844;11;2018;1.0
70410844;12;2016;3.0
70410844;12;2018;3.0
70410851;2;2017;1.0
70410851;3;2019;1.0
70410851;5;2019;1.0
70410851;8;2019;1.0
70410851;9;2016;1.0
70410851;9;2017;1.0
70410851;10;2018;1.0
70410851;12;2018;3.0
70603120;1;2017;9.0
70603120;1;2018;40.0
70603120;2;2017;16.0
70603120;2;2018;14.0
70603120;3;2017;12.0
70603120;3;2018;12.0
70603120;3;2019;1.0
70603120;4;2017;16.0
70603120;4;2018;5.0
70603120;5;2017;12.0
70603120;5;2018;2.0
70603120;5;2019;1.0
70603120;6;2017;9.0
70603120;6;2018;19.0
70603120;6;2019;7.0
70603120;7;2016;1834.0
70603120;7;2017;80.0
70603120;7;2018;8.0
70603120;7;2019;15.0
70603120;8;2016;419.0
70603120;8;2017;110.0
70603120;8;2019;10.0
70603120;9;2016;223.0
70603120;9;2017;98.0
70603120;9;2018;29.0
70603120;9;2019;10.0
70603120;10;2016;120.0
70603120;10;2017;60.0
70603120;10;2018;10.0
70603120;10;2019;20.0
70603120;11;2016;127.0
70603120;11;2017;74.0
70603120;11;2019;16.0
70603120;12;2016;226.0
70603120;12;2017;48.0
70603120;12;2018;1.0
70640080;1;2017;3.0
70640080;1;2018;3.0
70640080;1;2019;5.0
70640080;1;2020;2.0
70640080;2;2017;1.0
70640080;2;2018;4.0
70640080;2;2019;6.0
70640080;3;2017;3.0
70640080;3;2018;7.0
70640080;3;2019;2.0
70640080;4;2017;1.0
70640080;4;2018;5.0
70640080;4;2019;5.0
70640080;5;2017;3.0
70640080;5;2018;9.0
70640080;5;2019;3.0
70640080;6;2017;4.0
70640080;6;2018;5.0
70640080;6;2019;3.0
70640080;7;2016;2.0
70640080;7;2017;2.0
70640080;7;2018;3.0
70640080;7;2019;2.0
70640080;8;2016;1.0
70640080;8;2018;2.0
70640080;8;2019;6.0
70640080;9;2016;1.0
70640080;9;2017;9.0
70640080;9;2018;5.0
70640080;9;2019;6.0
70640080;10;2016;3.0
70640080;10;2017;6.0
70640080;10;2018;1.0
70640080;10;2019;6.0
70640080;11;2016;1.0
70640080;11;2017;8.0
70640080;11;2018;4.0
70640080;11;2019;13.0
70640080;12;2016;3.0
70640080;12;2017;13.0
70640080;12;2018;4.0
70640080;12;2019;4.0
70755272;1;2017;428.0
70755272;1;2018;739.0
70755272;1;2019;622.0
70755272;1;2020;104.0
70755272;2;2017;435.0
70755272;2;2018;771.0
70755272;2;2019;544.0
70755272;3;2017;472.0
70755272;3;2018;902.0
70755272;3;2019;480.0
70755272;4;2017;456.0
70755272;4;2018;931.0
70755272;4;2019;725.0
70755272;5;2017;475.0
70755272;5;2018;871.0
70755272;5;2019;734.0
70755272;6;2017;418.0
70755272;6;2018;821.0
70755272;6;2019;670.0
70755272;7;2016;394.0
70755272;7;2017;538.0
70755272;7;2018;765.0
70755272;7;2019;687.0
70755272;8;2016;419.0
70755272;8;2017;480.0
70755272;8;2018;822.0
70755272;8;2019;794.0
70755272;9;2016;380.0
70755272;9;2017;552.0
70755272;9;2018;680.0
70755272;9;2019;630.0
70755272;10;2016;458.0
70755272;10;2017;769.0
70755272;10;2018;713.0
70755272;10;2019;753.0
70755272;11;2016;417.0
70755272;11;2017;833.0
70755272;11;2018;629.0
70755272;11;2019;663.0
70755272;12;2016;622.0
70755272;12;2017;1453.0
70755272;12;2018;755.0
70755272;12;2019;946.0
70769104;1;2017;64.0
70769104;1;2018;3.0
70769104;2;2017;35.0
70769104;2;2018;1.0
70769104;3;2017;26.0
70769104;4;2017;24.0
70769104;5;2017;13.0
70769104;6;2017;14.0
70769104;7;2016;26.0
70769104;7;2017;9.0
70769104;8;2016;49.0
70769104;8;2017;2.0
70769104;9;2016;48.0
70769104;9;2017;2.0
70769104;10;2016;58.0
70769104;10;2017;4.0
70769104;10;2018;1.0
70769104;11;2016;45.0
70769104;11;2017;5.0
70769104;12;2016;80.0
70769104;12;2017;5.0
70769104;12;2018;1.0
70815633;1;2017;12.0
70815633;1;2018;52.0
70815633;1;2019;115.0
70815633;1;2020;29.0
70815633;2;2017;28.0
70815633;2;2018;58.0
70815633;2;2019;146.0
70815633;3;2017;33.0
70815633;3;2018;88.0
70815633;3;2019;141.0
70815633;4;2017;37.0
70815633;4;2018;67.0
70815633;4;2019;161.0
70815633;5;2017;76.0
70815633;5;2018;51.0
70815633;5;2019;194.0
70815633;6;2017;64.0
70815633;6;2018;74.0
70815633;6;2019;174.0
70815633;7;2016;21.0
70815633;7;2017;50.0
70815633;7;2018;89.0
70815633;7;2019;185.0
70815633;8;2016;9.0
70815633;8;2017;60.0
70815633;8;2018;124.0
70815633;8;2019;230.0
70815633;9;2016;23.0
70815633;9;2017;78.0
70815633;9;2018;107.0
70815633;9;2019;176.0
70815633;10;2016;14.0
70815633;10;2017;85.0
70815633;10;2018;130.0
70815633;10;2019;206.0
70815633;11;2016;18.0
70815633;11;2017;88.0
70815633;11;2018;130.0
70815633;11;2019;214.0
70815633;12;2016;20.0
70815633;12;2017;76.0
70815633;12;2018;82.0
70815633;12;2019;195.0
70915145;1;2017;172.0
70915145;1;2018;226.0
70915145;1;2019;258.0
70915145;1;2020;59.0
70915145;2;2017;166.0
70915145;2;2018;212.0
70915145;2;2019;238.0
70915145;3;2017;194.0
70915145;3;2018;266.0
70915145;3;2019;296.0
70915145;4;2017;212.0
70915145;4;2018;257.0
70915145;4;2019;295.0
70915145;5;2017;209.0
70915145;5;2018;235.0
70915145;5;2019;334.0
70915145;6;2017;201.0
70915145;6;2018;238.0
70915145;6;2019;296.0
70915145;7;2016;135.0
70915145;7;2017;180.0
70915145;7;2018;222.0
70915145;7;2019;245.0
70915145;8;2016;148.0
70915145;8;2017;210.0
70915145;8;2018;239.0
70915145;8;2019;316.0
70915145;9;2016;160.0
70915145;9;2017;193.0
70915145;9;2018;236.0
70915145;9;2019;276.0
70915145;10;2016;197.0
70915145;10;2017;241.0
70915145;10;2018;246.0
70915145;10;2019;303.0
70915145;11;2016;187.0
70915145;11;2017;264.0
70915145;11;2018;249.0
70915145;11;2019;340.0
70915145;12;2016;294.0
70915145;12;2017;345.0
70915145;12;2018;373.0
70915145;12;2019;484.0
70968513;3;2017;1.0
70968513;4;2017;2.0
70968513;4;2018;1.0
70968513;5;2017;3.0
70968513;5;2019;1.0
70968513;6;2017;2.0
70968513;6;2018;2.0
70968513;6;2019;1.0
70968513;7;2017;4.0
70968513;7;2019;2.0
70968513;8;2016;1.0
70968513;8;2017;1.0
70968513;8;2018;1.0
70968513;8;2019;2.0
70968513;9;2016;1.0
70968513;9;2018;1.0
70968513;9;2019;1.0
70968513;10;2019;1.0
70968513;11;2016;1.0
70968513;11;2018;1.0
70968520;4;2018;1.0
70968520;5;2018;1.0
70968520;5;2019;1.0
70968520;6;2019;1.0
70968520;7;2019;2.0
70968520;9;2017;1.0
70968520;9;2019;1.0
70968520;10;2019;1.0
74457012;1;2018;3.0
74457012;1;2019;7.0
74457012;1;2020;4.0
74457012;2;2019;3.0
74457012;3;2017;3.0
74457012;3;2019;9.0
74457012;4;2017;0.0
74457012;4;2019;4.0
74457012;5;2018;1.0
74457012;5;2019;5.0
74457012;6;2019;5.0
74457012;7;2019;4.0
74457012;8;2018;0.0
74457012;8;2019;6.0
74457012;9;2017;2.0
74457012;9;2018;0.0
74457012;9;2019;4.0
74457012;10;2018;4.0
74457012;10;2019;8.0
74457012;11;2017;1.0
74457012;11;2018;1.0
74457012;11;2019;7.0
74457012;12;2016;2.0
74457012;12;2019;12.0
74493160;1;2018;17.0
74493160;1;2019;38.0
74493160;1;2020;11.0
74493160;2;2017;4.0
74493160;2;2018;26.0
74493160;2;2019;38.0
74493160;3;2017;4.0
74493160;3;2018;25.0
74493160;3;2019;32.0
74493160;4;2017;14.0
74493160;4;2018;36.0
74493160;4;2019;20.0
74493160;5;2017;15.0
74493160;5;2018;46.0
74493160;5;2019;9.0
74493160;6;2017;10.0
74493160;6;2018;22.0
74493160;6;2019;4.0
74493160;7;2017;7.0
74493160;7;2018;32.0
74493160;7;2019;27.0
74493160;8;2017;24.0
74493160;8;2018;40.0
74493160;8;2019;45.0
74493160;9;2017;12.0
74493160;9;2018;41.0
74493160;9;2019;33.0
74493160;10;2017;23.0
74493160;10;2018;61.0
74493160;10;2019;43.0
74493160;11;2017;27.0
74493160;11;2018;53.0
74493160;11;2019;41.0
74493160;12;2017;16.0
74493160;12;2018;31.0
74493160;12;2019;45.0
74493174;1;2018;1.0
74493174;1;2019;6.0
74493174;1;2020;4.0
74493174;2;2018;2.0
74493174;2;2019;8.0
74493174;3;2018;2.0
74493174;3;2019;5.0
74493174;4;2018;3.0
74493174;4;2019;7.0
74493174;5;2018;3.0
74493174;5;2019;13.0
74493174;6;2017;1.0
74493174;6;2018;2.0
74493174;6;2019;13.0
74493174;7;2017;2.0
74493174;7;2018;2.0
74493174;7;2019;13.0
74493174;8;2017;2.0
74493174;8;2018;4.0
74493174;8;2019;13.0
74493174;9;2017;2.0
74493174;9;2018;10.0
74493174;9;2019;7.0
74493174;10;2017;3.0
74493174;10;2018;8.0
74493174;10;2019;12.0
74493174;11;2017;1.0
74493174;11;2018;4.0
74493174;11;2019;8.0
74493174;12;2017;2.0
74493174;12;2018;3.0
74493174;12;2019;10.0
74493384;1;2017;10.0
74493384;1;2018;210.0
74493384;1;2019;306.0
74493384;1;2020;70.0
74493384;2;2017;22.0
74493384;2;2018;139.0
74493384;2;2019;343.0
74493384;3;2017;33.0
74493384;3;2018;84.0
74493384;3;2019;318.0
74493384;4;2017;41.0
74493384;4;2018;47.0
74493384;4;2019;425.0
74493384;5;2017;78.0
74493384;5;2018;156.0
74493384;5;2019;529.0
74493384;6;2017;54.0
74493384;6;2018;186.0
74493384;6;2019;430.0
74493384;7;2017;126.0
74493384;7;2018;205.0
74493384;7;2019;436.0
74493384;8;2017;152.0
74493384;8;2018;243.0
74493384;8;2019;511.0
74493384;9;2017;242.0
74493384;9;2018;181.0
74493384;9;2019;485.0
74493384;10;2017;193.0
74493384;10;2018;228.0
74493384;10;2019;425.0
74493384;11;2017;225.0
74493384;11;2018;229.0
74493384;11;2019;428.0
74493384;12;2017;229.0
74493384;12;2018;292.0
74493384;12;2019;472.0
74493405;1;2018;66.0
74493405;1;2019;112.0
74493405;1;2020;20.0
74493405;2;2017;1.0
74493405;2;2018;68.0
74493405;2;2019;109.0
74493405;3;2017;9.0
74493405;3;2018;75.0
74493405;3;2019;136.0
74493405;4;2017;6.0
74493405;4;2018;88.0
74493405;4;2019;96.0
74493405;5;2017;29.0
74493405;5;2018;71.0
74493405;5;2019;107.0
74493405;6;2017;31.0
74493405;6;2018;105.0
74493405;6;2019;90.0
74493405;7;2017;36.0
74493405;7;2018;68.0
74493405;7;2019;97.0
74493405;8;2017;49.0
74493405;8;2018;66.0
74493405;8;2019;82.0
74493405;9;2017;54.0
74493405;9;2018;81.0
74493405;9;2019;110.0
74493405;10;2017;70.0
74493405;10;2018;110.0
74493405;10;2019;150.0
74493405;11;2017;55.0
74493405;11;2018;90.0
74493405;11;2019;149.0
74493405;12;2017;65.0
74493405;12;2018;100.0
74493405;12;2019;145.0
74493412;1;2018;29.0
74493412;1;2019;57.0
74493412;1;2020;8.0
74493412;2;2018;33.0
74493412;2;2019;47.0
74493412;3;2018;54.0
74493412;3;2019;81.0
74493412;4;2017;4.0
74493412;4;2018;59.0
74493412;4;2019;85.0
74493412;5;2017;10.0
74493412;5;2018;86.0
74493412;5;2019;62.0
74493412;6;2017;22.0
74493412;6;2018;72.0
74493412;6;2019;47.0
74493412;7;2017;17.0
74493412;7;2018;69.0
74493412;7;2019;87.0
74493412;8;2017;13.0
74493412;8;2018;73.0
74493412;8;2019;77.0
74493412;9;2017;31.0
74493412;9;2018;87.0
74493412;9;2019;53.0
74493412;10;2017;39.0
74493412;10;2018;101.0
74493412;10;2019;75.0
74493412;11;2017;37.0
74493412;11;2018;102.0
74493412;11;2019;134.0
74493412;12;2017;65.0
74493412;12;2018;86.0
74493412;12;2019;134.0
74508273;1;2017;14.0
74508273;1;2018;4.0
74508273;2;2017;17.0
74508273;2;2018;7.0
74508273;3;2017;22.0
74508273;3;2018;3.0
74508273;4;2017;27.0
74508273;4;2018;2.0
74508273;5;2017;19.0
74508273;5;2018;4.0
74508273;5;2019;2.0
74508273;6;2017;18.0
74508273;6;2018;1.0
74508273;6;2019;1.0
74508273;7;2017;11.0
74508273;7;2018;1.0
74508273;8;2017;6.0
74508273;8;2018;7.0
74508273;8;2019;2.0
74508273;9;2017;20.0
74508273;9;2018;6.0
74508273;9;2019;2.0
74508273;10;2017;4.0
74508273;11;2016;7.0
74508273;11;2017;4.0
74508273;12;2016;25.0
74508273;12;2017;9.0
74508273;12;2019;2.0
74508280;1;2017;2.0
74508280;1;2018;11.0
74508280;2;2017;3.0
74508280;2;2018;1.0
74508280;3;2017;33.0
74508280;4;2017;12.0
74508280;4;2018;2.0
74508280;5;2017;9.0
74508280;5;2018;1.0
74508280;6;2017;16.0
74508280;7;2017;19.0
74508280;7;2018;1.0
74508280;8;2017;20.0
74508280;9;2017;33.0
74508280;10;2017;12.0
74508280;11;2017;33.0
74508280;12;2016;2.0
74508280;12;2017;20.0
74648364;1;2017;72.0
74648364;1;2018;120.0
74648364;1;2019;244.0
74648364;1;2020;112.0
74648364;2;2017;139.0
74648364;2;2018;239.0
74648364;2;2019;326.0
74648364;3;2017;178.0
74648364;3;2018;562.0
74648364;3;2019;447.0
74648364;4;2017;113.0
74648364;4;2018;457.0
74648364;4;2019;467.0
74648364;5;2017;202.0
74648364;5;2018;449.0
74648364;5;2019;502.0
74648364;6;2017;121.0
74648364;6;2018;443.0
74648364;6;2019;440.0
74648364;7;2017;233.0
74648364;7;2018;362.0
74648364;7;2019;342.0
74648364;8;2017;300.0
74648364;8;2018;387.0
74648364;8;2019;404.0
74648364;9;2017;335.0
74648364;9;2018;356.0
74648364;9;2019;372.0
74648364;10;2017;562.0
74648364;10;2018;324.0
74648364;10;2019;1471.0
74648364;11;2017;192.0
74648364;11;2018;232.0
74648364;11;2019;1206.0
74648364;12;2016;21.0
74648364;12;2017;133.0
74648364;12;2018;326.0
74648364;12;2019;914.0
75943840;1;2018;256.0
75943840;1;2019;48.0
75943840;1;2020;0.0
75943840;2;2017;8.0
75943840;2;2018;153.0
75943840;2;2019;28.0
75943840;3;2017;882.0
75943840;3;2018;143.0
75943840;3;2019;14.0
75943840;4;2017;629.0
75943840;4;2018;44.0
75943840;4;2019;2.0
75943840;5;2017;393.0
75943840;5;2018;85.0
75943840;5;2019;17.0
75943840;6;2017;241.0
75943840;6;2018;73.0
75943840;6;2019;12.0
75943840;7;2017;1411.0
75943840;7;2018;61.0
75943840;7;2019;17.0
75943840;8;2017;561.0
75943840;8;2018;64.0
75943840;8;2019;3.0
75943840;9;2017;228.0
75943840;9;2018;58.0
75943840;9;2019;2.0
75943840;10;2017;1797.0
75943840;10;2018;68.0
75943840;10;2019;4.0
75943840;11;2017;1365.0
75943840;11;2018;23.0
75943840;11;2019;4.0
75943840;12;2017;492.0
75943840;12;2018;42.0
75943840;12;2019;5.0
80055430;1;2018;151.0
80055430;1;2019;23.0
80055430;1;2020;16.0
80055430;2;2018;75.0
80055430;2;2019;6.0
80055430;3;2018;57.0
80055430;3;2019;5.0
80055430;4;2018;9.0
80055430;4;2019;4.0
80055430;5;2018;4.0
80055430;5;2019;26.0
80055430;6;2018;62.0
80055430;6;2019;16.0
80055430;7;2017;9.0
80055430;7;2018;47.0
80055430;7;2019;41.0
80055430;8;2017;64.0
80055430;8;2018;30.0
80055430;8;2019;1396.0
80055430;9;2017;36.0
80055430;9;2018;97.0
80055430;9;2019;339.0
80055430;10;2017;30.0
80055430;10;2018;36.0
80055430;10;2019;104.0
80055430;11;2017;40.0
80055430;11;2018;28.0
80055430;11;2019;59.0
80055430;12;2017;68.0
80055430;12;2018;22.0
80055430;12;2019;74.0
80055451;1;2018;54.0
80055451;1;2019;179.0
80055451;1;2020;36.0
80055451;2;2018;63.0
80055451;2;2019;227.0
80055451;3;2018;73.0
80055451;3;2019;243.0
80055451;4;2018;60.0
80055451;4;2019;220.0
80055451;5;2018;70.0
80055451;5;2019;196.0
80055451;6;2018;116.0
80055451;6;2019;198.0
80055451;7;2017;2.0
80055451;7;2018;74.0
80055451;7;2019;134.0
80055451;8;2017;14.0
80055451;8;2018;79.0
80055451;8;2019;91.0
80055451;9;2017;11.0
80055451;9;2018;76.0
80055451;9;2019;98.0
80055451;10;2017;23.0
80055451;10;2018;112.0
80055451;10;2019;103.0
80055451;11;2017;79.0
80055451;11;2018;210.0
80055451;11;2019;161.0
80055451;12;2017;208.0
80055451;12;2018;509.0
80055451;12;2019;742.0
80104514;7;2017;26.0
80104514;8;2017;30.0
80104521;1;2018;10.0
80104521;1;2019;111.0
80104521;2;2018;10.0
80104521;2;2019;11.0
80104521;3;2018;6.0
80104521;3;2019;1.0
80104521;4;2018;3.0
80104521;5;2018;6.0
80104521;5;2019;1.0
80104521;6;2018;4.0
80104521;7;2017;13.0
80104521;7;2018;93.0
80104521;7;2019;1.0
80104521;8;2017;33.0
80104521;8;2018;232.0
80104521;8;2019;1.0
80104521;9;2017;59.0
80104521;9;2018;142.0
80104521;9;2019;3.0
80104521;10;2017;32.0
80104521;10;2018;190.0
80104521;11;2018;229.0
80104521;12;2017;1.0
80104521;12;2018;79.0
80104521;12;2019;1.0
80126506;1;2019;125.0
