NUM_ART;week_of_year;year_of_calendar;QTE_VTE
69967156;6;2018;3.0
69967156;6;2019;3.0
69967156;7;2017;5.0
69967156;7;2018;2.0
69967156;7;2019;2.0
69967156;8;2017;5.0
69967156;8;2018;2.0
69967156;8;2019;3.0
69967156;9;2017;3.0
69967156;9;2018;2.0
69967156;9;2019;4.0
69967156;10;2017;7.0
69967156;10;2018;1.0
69967156;10;2019;1.0
69967156;11;2017;9.0
69967156;11;2018;3.0
69967156;11;2019;3.0
69967156;12;2017;4.0
69967156;12;2018;2.0
69967156;12;2019;1.0
69967156;13;2017;5.0
69967156;13;2018;1.0
69967156;13;2019;1.0
69967156;14;2017;6.0
69967156;14;2018;1.0
69967156;14;2019;1.0
69967156;15;2017;5.0
69967156;15;2018;2.0
69967156;15;2019;1.0
69967156;16;2017;1.0
69967156;16;2018;4.0
69967156;16;2019;1.0
69967156;17;2017;8.0
69967156;17;2018;3.0
69967156;17;2019;3.0
69967156;18;2017;1.0
69967156;18;2018;4.0
69967156;19;2017;1.0
69967156;19;2018;7.0
69967156;19;2019;2.0
69967156;20;2017;2.0
69967156;20;2018;2.0
69967156;21;2017;3.0
69967156;21;2018;1.0
69967156;21;2019;2.0
69967156;22;2017;1.0
69967156;22;2018;2.0
69967156;23;2017;7.0
69967156;23;2018;1.0
69967156;24;2017;3.0
69967156;24;2018;2.0
69967156;25;2017;3.0
69967156;25;2018;1.0
69967156;25;2019;3.0
69967156;26;2017;1.0
69967156;26;2018;1.0
69967156;26;2019;1.0
69967156;27;2017;2.0
69967156;27;2019;-1.0
69967156;28;2016;3.0
69967156;28;2017;4.0
69967156;28;2018;5.0
69967156;28;2019;1.0
69967156;29;2016;7.0
69967156;29;2017;1.0
69967156;29;2018;1.0
69967156;29;2019;1.0
69967156;30;2017;4.0
69967156;30;2018;1.0
69967156;30;2019;6.0
69967156;31;2016;2.0
69967156;31;2017;1.0
69967156;31;2018;1.0
69967156;31;2019;1.0
69967156;32;2016;5.0
69967156;32;2017;1.0
69967156;32;2018;5.0
69967156;32;2019;1.0
69967156;33;2016;2.0
69967156;33;2017;1.0
69967156;33;2018;2.0
69967156;33;2019;2.0
69967156;34;2016;3.0
69967156;34;2017;4.0
69967156;34;2018;2.0
69967156;35;2016;2.0
69967156;35;2017;6.0
69967156;35;2018;4.0
69967156;35;2019;2.0
69967156;36;2016;4.0
69967156;36;2017;4.0
69967156;36;2018;6.0
69967156;36;2019;1.0
69967156;37;2016;1.0
69967156;37;2017;5.0
69967156;37;2018;2.0
69967156;37;2019;3.0
69967156;38;2016;5.0
69967156;38;2017;2.0
69967156;38;2018;3.0
69967156;38;2019;2.0
69967156;39;2016;4.0
69967156;39;2017;2.0
69967156;39;2018;4.0
69967156;39;2019;1.0
69967156;40;2016;3.0
69967156;40;2017;5.0
69967156;40;2018;1.0
69967156;41;2016;6.0
69967156;41;2017;5.0
69967156;41;2018;1.0
69967156;41;2019;2.0
69967156;42;2016;4.0
69967156;42;2017;2.0
69967156;42;2018;4.0
69967156;42;2019;2.0
69967156;43;2016;3.0
69967156;43;2017;1.0
69967156;43;2018;1.0
69967156;43;2019;3.0
69967156;44;2016;2.0
69967156;44;2017;7.0
69967156;44;2018;3.0
69967156;44;2019;4.0
69967156;45;2016;6.0
69967156;45;2017;3.0
69967156;45;2018;1.0
69967156;46;2016;1.0
69967156;46;2017;3.0
69967156;46;2018;3.0
69967156;46;2019;1.0
69967156;47;2016;3.0
69967156;47;2017;4.0
69967156;47;2019;1.0
69967156;48;2016;2.0
69967156;48;2017;3.0
69967156;48;2018;3.0
69967156;49;2016;2.0
69967156;49;2017;1.0
69967156;49;2018;3.0
69967156;49;2019;2.0
69967156;50;2016;3.0
69967156;50;2017;4.0
69967156;50;2018;1.0
69967156;50;2019;2.0
69967156;51;2016;4.0
69967156;51;2017;1.0
69967156;51;2019;2.0
69967156;52;2016;4.0
69967156;52;2017;2.0
69967156;52;2019;1.0
69967184;0;2018;1.0
69967184;0;2019;1.0
69967184;1;2018;1.0
69967184;2;2017;1.0
69967184;3;2018;2.0
69967184;4;2017;1.0
69967184;5;2019;1.0
69967184;6;2017;1.0
69967184;6;2018;1.0
69967184;7;2017;1.0
69967184;8;2017;1.0
69967184;8;2018;1.0
69967184;9;2019;1.0
69967184;11;2017;2.0
69967184;11;2019;1.0
69967184;14;2017;2.0
69967184;15;2017;-1.0
69967184;15;2019;2.0
69967184;17;2017;1.0
69967184;17;2018;1.0
69967184;18;2017;1.0
69967184;18;2019;1.0
69967184;20;2018;2.0
69967184;21;2017;1.0
69967184;22;2018;1.0
69967184;22;2019;1.0
69967184;23;2019;0.0
69967184;25;2017;1.0
69967184;25;2019;1.0
69967184;26;2018;1.0
69967184;27;2018;1.0
69967184;29;2017;1.0
69967184;29;2018;1.0
69967184;30;2017;1.0
69967184;31;2017;1.0
69967184;32;2017;2.0
69967184;33;2017;-1.0
69967184;34;2016;3.0
69967184;34;2018;1.0
69967184;34;2019;1.0
69967184;35;2016;1.0
69967184;35;2017;1.0
69967184;35;2018;2.0
69967184;35;2019;1.0
69967184;36;2016;2.0
69967184;36;2017;1.0
69967184;37;2017;2.0
69967184;37;2018;4.0
69967184;37;2019;1.0
69967184;38;2016;1.0
69967184;38;2019;1.0
69967184;39;2016;1.0
69967184;39;2017;2.0
69967184;39;2018;3.0
69967184;39;2019;1.0
69967184;40;2016;1.0
69967184;40;2017;0.0
69967184;40;2018;2.0
69967184;41;2016;2.0
69967184;41;2017;1.0
69967184;41;2018;1.0
69967184;42;2016;2.0
69967184;42;2017;1.0
69967184;42;2018;3.0
69967184;42;2019;0.0
69967184;43;2016;2.0
69967184;43;2017;1.0
69967184;44;2016;3.0
69967184;44;2017;1.0
69967184;44;2018;2.0
69967184;45;2016;3.0
69967184;45;2018;1.0
69967184;45;2019;1.0
69967184;46;2016;6.0
69967184;46;2017;1.0
69967184;47;2016;1.0
69967184;47;2018;2.0
69967184;47;2019;1.0
69967184;48;2016;3.0
69967184;48;2017;1.0
69967184;48;2018;3.0
69967184;49;2016;4.0
69967184;49;2017;2.0
69967184;50;2016;2.0
69967184;51;2016;1.0
69967240;0;2018;2.0
69967240;5;2017;1.0
69967240;7;2017;1.0
69967240;8;2017;2.0
69967240;10;2017;1.0
69967240;10;2019;1.0
69967240;11;2019;2.0
69967240;12;2018;1.0
69967240;14;2017;1.0
69967240;15;2019;4.0
69967240;17;2019;2.0
69967240;18;2018;1.0
69967240;19;2019;1.0
69967240;20;2017;2.0
69967240;22;2017;2.0
69967240;23;2018;1.0
69967240;25;2017;4.0
69967240;25;2018;1.0
69967240;26;2016;1.0
69967240;26;2019;1.0
69967240;27;2016;2.0
69967240;28;2016;0.0
69967240;30;2016;3.0
69967240;33;2017;2.0
69967240;34;2016;4.0
69967240;34;2018;1.0
69967240;35;2016;2.0
69967240;36;2018;1.0
69967240;37;2018;1.0
69967240;38;2016;1.0
69967240;41;2017;-1.0
69967240;45;2016;2.0
69967240;46;2016;3.0
69967240;47;2016;1.0
69967240;47;2017;1.0
69967240;48;2018;1.0
69967240;49;2016;2.0
69967240;51;2017;2.0
69977460;35;2016;1.0
69977460;38;2016;3.0
69977460;47;2016;1.0
70234612;0;2018;0.0
70234612;0;2019;2.0
70234612;1;2018;1.0
70234612;1;2019;2.0
70234612;1;2020;-1.0
70234612;2;2018;8.0
70234612;2;2019;5.0
70234612;3;2017;1.0
70234612;3;2019;3.0
70234612;4;2018;4.0
70234612;5;2018;1.0
70234612;5;2019;3.0
70234612;6;2017;1.0
70234612;6;2018;3.0
70234612;6;2019;2.0
70234612;7;2017;1.0
70234612;7;2018;1.0
70234612;7;2019;4.0
70234612;8;2017;1.0
70234612;8;2019;4.0
70234612;9;2017;1.0
70234612;9;2019;3.0
70234612;10;2017;3.0
70234612;10;2018;3.0
70234612;10;2019;2.0
70234612;11;2018;2.0
70234612;11;2019;6.0
70234612;12;2018;-1.0
70234612;12;2019;2.0
70234612;13;2018;3.0
70234612;13;2019;4.0
70234612;14;2017;2.0
70234612;14;2018;2.0
70234612;14;2019;8.0
70234612;15;2017;1.0
70234612;15;2018;1.0
70234612;15;2019;6.0
70234612;16;2017;5.0
70234612;16;2018;1.0
70234612;16;2019;3.0
70234612;17;2017;0.0
70234612;17;2018;1.0
70234612;17;2019;4.0
70234612;18;2017;3.0
70234612;18;2018;3.0
70234612;18;2019;2.0
70234612;19;2017;2.0
70234612;19;2019;4.0
70234612;20;2017;2.0
70234612;20;2018;3.0
70234612;20;2019;1.0
70234612;21;2017;3.0
70234612;21;2018;3.0
70234612;21;2019;4.0
70234612;22;2017;1.0
70234612;22;2018;1.0
70234612;22;2019;3.0
70234612;23;2017;2.0
70234612;23;2018;5.0
70234612;23;2019;4.0
70234612;24;2017;1.0
70234612;24;2018;4.0
70234612;24;2019;3.0
70234612;25;2017;3.0
70234612;25;2018;3.0
70234612;25;2019;2.0
70234612;26;2017;6.0
70234612;26;2018;3.0
70234612;26;2019;3.0
70234612;27;2017;3.0
70234612;27;2018;2.0
70234612;27;2019;3.0
70234612;28;2016;2.0
70234612;28;2018;2.0
70234612;28;2019;2.0
70234612;29;2017;4.0
70234612;29;2018;3.0
70234612;29;2019;2.0
70234612;30;2018;4.0
70234612;31;2017;3.0
70234612;31;2018;2.0
70234612;32;2017;0.0
70234612;32;2018;2.0
70234612;32;2019;3.0
70234612;33;2016;2.0
70234612;33;2017;2.0
70234612;33;2018;4.0
70234612;33;2019;5.0
70234612;34;2016;3.0
70234612;34;2017;2.0
70234612;34;2018;1.0
70234612;34;2019;5.0
70234612;35;2016;2.0
70234612;35;2017;3.0
70234612;35;2018;3.0
70234612;35;2019;7.0
70234612;36;2016;1.0
70234612;36;2017;1.0
70234612;36;2018;1.0
70234612;36;2019;4.0
70234612;37;2016;4.0
70234612;37;2017;3.0
70234612;37;2018;3.0
70234612;37;2019;1.0
70234612;38;2018;1.0
70234612;38;2019;1.0
70234612;39;2016;1.0
70234612;39;2017;1.0
70234612;39;2018;3.0
70234612;39;2019;7.0
70234612;40;2016;3.0
70234612;40;2018;1.0
70234612;40;2019;1.0
70234612;41;2016;5.0
70234612;41;2018;2.0
70234612;41;2019;2.0
70234612;42;2016;1.0
70234612;42;2017;2.0
70234612;42;2018;3.0
70234612;42;2019;3.0
70234612;43;2017;1.0
70234612;43;2018;2.0
70234612;43;2019;5.0
70234612;44;2016;3.0
70234612;44;2017;2.0
70234612;44;2018;3.0
70234612;44;2019;3.0
70234612;45;2017;2.0
70234612;45;2018;4.0
70234612;45;2019;2.0
70234612;46;2017;1.0
70234612;46;2018;3.0
70234612;46;2019;1.0
70234612;47;2016;1.0
70234612;47;2017;1.0
70234612;47;2018;5.0
70234612;47;2019;1.0
70234612;48;2018;2.0
70234612;48;2019;1.0
70234612;49;2017;0.0
70234612;49;2018;4.0
70234612;49;2019;3.0
70234612;50;2017;-1.0
70234612;50;2018;1.0
70234612;50;2019;1.0
70234612;51;2016;2.0
70234612;51;2017;1.0
70234612;51;2018;2.0
70234612;51;2019;1.0
70234612;52;2016;3.0
70234612;52;2017;1.0
70255584;0;2018;7.0
70255584;0;2019;1.0
70255584;1;2017;10.0
70255584;1;2018;16.0
70255584;1;2019;4.0
70255584;2;2017;14.0
70255584;2;2018;13.0
70255584;3;2017;11.0
70255584;3;2018;12.0
70255584;3;2019;1.0
70255584;4;2017;13.0
70255584;4;2018;9.0
70255584;4;2019;2.0
70255584;5;2017;13.0
70255584;5;2018;11.0
70255584;6;2017;14.0
70255584;6;2018;11.0
70255584;7;2017;10.0
70255584;7;2018;12.0
70255584;8;2017;18.0
70255584;8;2018;13.0
70255584;9;2017;14.0
70255584;9;2018;10.0
70255584;10;2017;10.0
70255584;10;2018;7.0
70255584;11;2017;9.0
70255584;11;2018;8.0
70255584;12;2017;17.0
70255584;12;2018;15.0
70255584;13;2017;15.0
70255584;13;2018;11.0
70255584;13;2019;1.0
70255584;14;2017;8.0
70255584;14;2018;7.0
70255584;15;2017;10.0
70255584;15;2018;7.0
70255584;16;2017;11.0
70255584;16;2018;12.0
70255584;17;2017;16.0
70255584;17;2018;9.0
70255584;18;2017;17.0
70255584;18;2018;11.0
70255584;19;2017;22.0
70255584;19;2018;8.0
70255584;20;2017;13.0
70255584;20;2018;4.0
70255584;21;2017;25.0
70255584;22;2017;10.0
70255584;22;2018;5.0
70255584;23;2017;14.0
70255584;23;2018;5.0
70255584;24;2017;15.0
70255584;24;2018;2.0
70255584;25;2017;18.0
70255584;25;2018;7.0
70255584;26;2016;2.0
70255584;26;2017;13.0
70255584;26;2018;9.0
70255584;27;2016;5.0
70255584;27;2017;23.0
70255584;27;2018;4.0
70255584;28;2016;9.0
70255584;28;2017;13.0
70255584;28;2018;6.0
70255584;29;2016;11.0
70255584;29;2017;17.0
70255584;29;2018;5.0
70255584;30;2016;13.0
70255584;30;2017;21.0
70255584;30;2018;4.0
70255584;30;2019;1.0
70255584;31;2016;7.0
70255584;31;2017;20.0
70255584;31;2018;4.0
70255584;32;2016;6.0
70255584;32;2017;19.0
70255584;32;2018;4.0
70255584;33;2016;7.0
70255584;33;2017;9.0
70255584;33;2018;3.0
70255584;34;2016;11.0
70255584;34;2017;16.0
70255584;34;2018;5.0
70255584;34;2019;1.0
70255584;35;2016;4.0
70255584;35;2017;23.0
70255584;35;2018;1.0
70255584;36;2016;10.0
70255584;36;2017;16.0
70255584;36;2018;1.0
70255584;37;2016;10.0
70255584;37;2017;18.0
70255584;38;2016;11.0
70255584;38;2017;15.0
70255584;38;2018;2.0
70255584;39;2016;7.0
70255584;39;2017;17.0
70255584;39;2018;2.0
70255584;40;2016;11.0
70255584;40;2017;22.0
70255584;40;2018;3.0
70255584;41;2016;9.0
70255584;41;2017;17.0
70255584;41;2019;1.0
70255584;42;2016;4.0
70255584;42;2017;21.0
70255584;43;2016;3.0
70255584;43;2017;10.0
70255584;43;2018;1.0
70255584;43;2019;1.0
70255584;44;2016;7.0
70255584;44;2017;11.0
70255584;44;2018;1.0
70255584;45;2016;6.0
70255584;45;2017;16.0
70255584;45;2018;1.0
70255584;46;2016;4.0
70255584;46;2017;22.0
70255584;47;2016;7.0
70255584;47;2017;13.0
70255584;48;2016;7.0
70255584;48;2017;11.0
70255584;48;2018;1.0
70255584;49;2016;5.0
70255584;49;2017;22.0
70255584;50;2016;11.0
70255584;50;2017;26.0
70255584;51;2016;11.0
70255584;51;2017;32.0
70255584;51;2018;3.0
70255584;52;2016;6.0
70255584;52;2017;15.0
70255703;0;2018;13.0
70255703;1;2017;12.0
70255703;1;2018;10.0
70255703;1;2019;1.0
70255703;2;2017;15.0
70255703;2;2018;6.0
70255703;3;2017;11.0
70255703;3;2018;10.0
70255703;3;2019;1.0
70255703;4;2017;10.0
70255703;4;2018;8.0
70255703;4;2019;1.0
70255703;5;2017;20.0
70255703;5;2018;7.0
70255703;5;2019;-1.0
70255703;6;2017;18.0
70255703;6;2018;6.0
70255703;7;2017;23.0
70255703;7;2018;5.0
70255703;8;2017;24.0
70255703;8;2018;8.0
70255703;9;2017;36.0
70255703;9;2018;10.0
70255703;10;2017;33.0
70255703;10;2018;19.0
70255703;11;2017;14.0
70255703;11;2018;12.0
70255703;12;2017;29.0
70255703;12;2018;10.0
70255703;13;2017;29.0
70255703;13;2018;5.0
70255703;14;2017;25.0
70255703;14;2018;9.0
70255703;15;2017;25.0
70255703;15;2018;6.0
70255703;16;2017;20.0
70255703;16;2018;7.0
70255703;17;2017;18.0
70255703;18;2017;22.0
70255703;18;2018;5.0
70255703;19;2017;36.0
70255703;19;2018;1.0
70255703;20;2017;40.0
70255703;20;2018;4.0
70255703;21;2017;29.0
70255703;22;2017;29.0
70255703;23;2017;36.0
70255703;23;2018;5.0
70255703;24;2017;40.0
70255703;24;2018;15.0
70255703;25;2017;28.0
70255703;25;2018;6.0
70255703;26;2016;7.0
70255703;26;2017;26.0
70255703;26;2018;5.0
70255703;27;2016;19.0
70255703;27;2017;26.0
70255703;27;2018;7.0
70255703;28;2016;15.0
70255703;28;2017;20.0
70255703;28;2018;4.0
70255703;29;2016;15.0
70255703;29;2017;14.0
70255703;29;2018;1.0
70255703;30;2016;23.0
70255703;30;2017;18.0
70255703;31;2016;14.0
70255703;31;2017;10.0
70255703;31;2018;4.0
70255703;31;2019;1.0
70255703;32;2016;19.0
70255703;32;2017;9.0
70255703;32;2018;13.0
70255703;33;2016;25.0
70255703;33;2017;22.0
70255703;33;2018;8.0
70255703;34;2016;16.0
70255703;34;2017;26.0
70255703;34;2018;2.0
70255703;35;2016;14.0
70255703;35;2017;32.0
70255703;35;2018;2.0
70255703;36;2016;17.0
70255703;36;2017;44.0
70255703;36;2018;7.0
70255703;37;2016;23.0
70255703;37;2017;40.0
70255703;37;2018;1.0
70255703;38;2016;20.0
70255703;38;2017;38.0
70255703;39;2016;20.0
70255703;39;2017;30.0
70255703;39;2018;1.0
70255703;40;2016;12.0
70255703;40;2017;33.0
70255703;40;2018;2.0
70255703;41;2016;13.0
70255703;41;2017;28.0
70255703;41;2018;1.0
70255703;42;2016;16.0
70255703;42;2017;33.0
70255703;42;2018;0.0
70255703;43;2016;14.0
70255703;43;2017;31.0
70255703;43;2018;3.0
70255703;44;2016;11.0
70255703;44;2017;41.0
70255703;44;2018;2.0
70255703;45;2016;12.0
70255703;45;2017;23.0
70255703;45;2018;0.0
70255703;46;2016;9.0
70255703;46;2017;48.0
70255703;46;2018;1.0
70255703;47;2016;8.0
70255703;47;2017;23.0
70255703;47;2018;0.0
70255703;48;2016;6.0
70255703;48;2017;27.0
70255703;48;2018;1.0
70255703;49;2016;11.0
70255703;49;2017;34.0
70255703;49;2018;1.0
70255703;50;2016;22.0
70255703;50;2017;26.0
70255703;51;2016;32.0
70255703;51;2017;38.0
70255703;52;2016;9.0
70255703;52;2017;12.0
70255703;53;2017;2.0
70255710;0;2018;29.0
70255710;0;2019;22.0
70255710;0;2020;35.0
70255710;1;2017;7.0
70255710;1;2018;26.0
70255710;1;2019;34.0
70255710;1;2020;13.0
70255710;2;2017;7.0
70255710;2;2018;33.0
70255710;2;2019;51.0
70255710;3;2017;15.0
70255710;3;2018;25.0
70255710;3;2019;55.0
70255710;4;2017;9.0
70255710;4;2018;28.0
70255710;4;2019;43.0
70255710;5;2017;12.0
70255710;5;2018;33.0
70255710;5;2019;43.0
70255710;6;2017;7.0
70255710;6;2018;39.0
70255710;6;2019;38.0
70255710;7;2017;6.0
70255710;7;2018;33.0
70255710;7;2019;29.0
70255710;8;2017;5.0
70255710;8;2018;26.0
70255710;8;2019;38.0
70255710;9;2017;7.0
70255710;9;2018;28.0
70255710;9;2019;43.0
70255710;10;2017;8.0
70255710;10;2018;34.0
70255710;10;2019;42.0
70255710;11;2017;12.0
70255710;11;2018;33.0
70255710;11;2019;38.0
70255710;12;2017;9.0
70255710;12;2018;53.0
70255710;12;2019;54.0
70255710;13;2017;7.0
70255710;13;2018;19.0
70255710;13;2019;69.0
70255710;14;2017;12.0
70255710;14;2018;28.0
70255710;14;2019;61.0
70255710;15;2017;3.0
70255710;15;2018;26.0
70255710;15;2019;42.0
70255710;16;2017;4.0
70255710;16;2018;37.0
70255710;16;2019;43.0
70255710;17;2017;13.0
70255710;17;2018;17.0
70255710;17;2019;40.0
70255710;18;2017;10.0
70255710;18;2018;40.0
70255710;18;2019;54.0
70255710;19;2017;18.0
70255710;19;2018;40.0
70255710;19;2019;48.0
70255710;20;2017;20.0
70255710;20;2018;24.0
70255710;20;2019;50.0
70255710;21;2017;19.0
70255710;21;2018;38.0
70255710;21;2019;58.0
70255710;22;2017;8.0
70255710;22;2018;32.0
70255710;22;2019;40.0
70255710;23;2017;11.0
70255710;23;2018;33.0
70255710;23;2019;70.0
70255710;24;2017;11.0
70255710;24;2018;49.0
70255710;24;2019;45.0
70255710;25;2017;13.0
70255710;25;2018;30.0
70255710;25;2019;43.0
70255710;26;2016;7.0
70255710;26;2017;16.0
70255710;26;2018;46.0
70255710;26;2019;46.0
70255710;27;2016;8.0
70255710;27;2017;19.0
70255710;27;2018;42.0
70255710;27;2019;30.0
70255710;28;2016;10.0
70255710;28;2017;16.0
70255710;28;2018;34.0
70255710;28;2019;38.0
70255710;29;2016;11.0
70255710;29;2017;11.0
70255710;29;2018;31.0
70255710;29;2019;29.0
70255710;30;2016;5.0
70255710;30;2017;18.0
70255710;30;2018;36.0
70255710;30;2019;53.0
70255710;31;2016;5.0
70255710;31;2017;27.0
70255710;31;2018;32.0
70255710;31;2019;35.0
70255710;32;2016;11.0
70255710;32;2017;15.0
70255710;32;2018;35.0
70255710;32;2019;33.0
70255710;33;2016;8.0
70255710;33;2017;20.0
70255710;33;2018;22.0
70255710;33;2019;31.0
70255710;34;2016;6.0
70255710;34;2017;13.0
70255710;34;2018;35.0
70255710;34;2019;41.0
70255710;35;2016;10.0
70255710;35;2017;18.0
70255710;35;2018;43.0
70255710;35;2019;37.0
70255710;36;2016;5.0
70255710;36;2017;18.0
70255710;36;2018;55.0
70255710;36;2019;48.0
70255710;37;2016;10.0
70255710;37;2017;16.0
70255710;37;2018;47.0
70255710;37;2019;42.0
70255710;38;2016;8.0
70255710;38;2017;25.0
70255710;38;2018;48.0
70255710;38;2019;46.0
70255710;39;2016;5.0
70255710;39;2017;22.0
70255710;39;2018;48.0
70255710;39;2019;53.0
70255710;40;2016;9.0
70255710;40;2017;34.0
70255710;40;2018;39.0
70255710;40;2019;46.0
70255710;41;2016;8.0
70255710;41;2017;14.0
70255710;41;2018;55.0
70255710;41;2019;41.0
70255710;42;2016;8.0
70255710;42;2017;24.0
70255710;42;2018;53.0
70255710;42;2019;62.0
70255710;43;2016;14.0
70255710;43;2017;30.0
70255710;43;2018;46.0
70255710;43;2019;55.0
70255710;44;2016;9.0
70255710;44;2017;32.0
70255710;44;2018;53.0
70255710;44;2019;54.0
70255710;45;2016;5.0
70255710;45;2017;29.0
70255710;45;2018;40.0
70255710;45;2019;61.0
70255710;46;2016;5.0
70255710;46;2017;29.0
70255710;46;2018;60.0
70255710;46;2019;47.0
70255710;47;2016;9.0
70255710;47;2017;32.0
70255710;47;2018;58.0
70255710;47;2019;60.0
70255710;48;2016;7.0
70255710;48;2017;32.0
70255710;48;2018;57.0
70255710;48;2019;75.0
70255710;49;2016;18.0
70255710;49;2017;41.0
70255710;49;2018;76.0
70255710;49;2019;80.0
70255710;50;2016;8.0
70255710;50;2017;30.0
70255710;50;2018;64.0
70255710;50;2019;69.0
70255710;51;2016;6.0
70255710;51;2017;32.0
70255710;51;2018;31.0
70255710;51;2019;63.0
70255710;52;2016;10.0
70255710;52;2017;25.0
70255710;52;2018;7.0
70255710;52;2019;15.0
70255710;53;2017;1.0
70255724;0;2018;14.0
70255724;0;2019;15.0
70255724;0;2020;22.0
70255724;1;2017;6.0
70255724;1;2018;28.0
70255724;1;2019;20.0
70255724;1;2020;6.0
70255724;2;2017;7.0
70255724;2;2018;23.0
70255724;2;2019;27.0
70255724;3;2017;4.0
70255724;3;2018;16.0
70255724;3;2019;28.0
70255724;4;2017;2.0
70255724;4;2018;23.0
70255724;4;2019;28.0
70255724;5;2017;7.0
70255724;5;2018;22.0
70255724;5;2019;34.0
70255724;6;2017;11.0
70255724;6;2018;23.0
70255724;6;2019;44.0
70255724;7;2017;7.0
70255724;7;2018;19.0
70255724;7;2019;41.0
70255724;8;2017;12.0
70255724;8;2018;34.0
70255724;8;2019;46.0
70255724;9;2017;19.0
70255724;9;2018;28.0
70255724;9;2019;66.0
70255724;10;2017;14.0
70255724;10;2018;28.0
70255724;10;2019;52.0
70255724;11;2017;13.0
70255724;11;2018;22.0
70255724;11;2019;47.0
70255724;12;2017;23.0
70255724;12;2018;24.0
70255724;12;2019;45.0
70255724;13;2017;6.0
70255724;13;2018;25.0
70255724;13;2019;49.0
70255724;14;2017;11.0
70255724;14;2018;23.0
70255724;14;2019;46.0
70255724;15;2017;8.0
70255724;15;2018;31.0
70255724;15;2019;43.0
70255724;16;2017;14.0
70255724;16;2018;29.0
70255724;16;2019;52.0
70255724;17;2017;14.0
70255724;17;2018;29.0
70255724;17;2019;43.0
70255724;18;2017;7.0
70255724;18;2018;26.0
70255724;18;2019;35.0
70255724;19;2017;13.0
70255724;19;2018;27.0
70255724;19;2019;36.0
70255724;20;2017;15.0
70255724;20;2018;25.0
70255724;20;2019;43.0
70255724;21;2017;14.0
70255724;21;2018;21.0
70255724;21;2019;45.0
70255724;22;2017;23.0
70255724;22;2018;22.0
70255724;22;2019;48.0
70255724;23;2017;10.0
70255724;23;2018;15.0
70255724;23;2019;38.0
70255724;24;2017;19.0
70255724;24;2018;23.0
70255724;24;2019;24.0
70255724;25;2017;14.0
70255724;25;2018;14.0
70255724;25;2019;40.0
70255724;26;2016;3.0
70255724;26;2017;20.0
70255724;26;2018;10.0
70255724;26;2019;33.0
70255724;27;2016;10.0
70255724;27;2017;16.0
70255724;27;2018;21.0
70255724;27;2019;31.0
70255724;28;2016;12.0
70255724;28;2017;13.0
70255724;28;2018;18.0
70255724;28;2019;33.0
70255724;29;2016;7.0
70255724;29;2017;13.0
70255724;29;2018;34.0
70255724;29;2019;45.0
70255724;30;2016;5.0
70255724;30;2017;14.0
70255724;30;2018;21.0
70255724;30;2019;40.0
70255724;31;2016;4.0
70255724;31;2017;19.0
70255724;31;2018;9.0
70255724;31;2019;38.0
70255724;32;2016;6.0
70255724;32;2017;17.0
70255724;32;2018;21.0
70255724;32;2019;17.0
70255724;33;2016;9.0
70255724;33;2017;20.0
70255724;33;2018;21.0
70255724;33;2019;36.0
70255724;34;2016;5.0
70255724;34;2017;13.0
70255724;34;2018;36.0
70255724;34;2019;30.0
70255724;35;2016;6.0
70255724;35;2017;17.0
70255724;35;2018;18.0
70255724;35;2019;34.0
70255724;36;2016;12.0
70255724;36;2017;17.0
70255724;36;2018;27.0
70255724;36;2019;34.0
70255724;37;2016;4.0
70255724;37;2017;22.0
70255724;37;2018;26.0
70255724;37;2019;31.0
70255724;38;2016;14.0
70255724;38;2017;15.0
70255724;38;2018;29.0
70255724;38;2019;59.0
70255724;39;2016;12.0
70255724;39;2017;17.0
70255724;39;2018;34.0
70255724;39;2019;51.0
70255724;40;2016;18.0
70255724;40;2017;19.0
70255724;40;2018;18.0
70255724;40;2019;58.0
70255724;41;2016;8.0
70255724;41;2017;16.0
70255724;41;2018;26.0
70255724;41;2019;42.0
70255724;42;2016;14.0
70255724;42;2017;18.0
70255724;42;2018;27.0
70255724;42;2019;50.0
70255724;43;2016;11.0
70255724;43;2017;11.0
70255724;43;2018;17.0
70255724;43;2019;70.0
70255724;44;2016;12.0
70255724;44;2017;26.0
70255724;44;2018;35.0
70255724;44;2019;59.0
70255724;45;2016;7.0
70255724;45;2017;17.0
70255724;45;2018;24.0
70255724;45;2019;50.0
70255724;46;2016;14.0
70255724;46;2017;20.0
70255724;46;2018;28.0
70255724;46;2019;37.0
70255724;47;2016;12.0
70255724;47;2017;13.0
70255724;47;2018;40.0
70255724;47;2019;42.0
70255724;48;2016;14.0
70255724;48;2017;16.0
70255724;48;2018;29.0
70255724;48;2019;64.0
70255724;49;2016;17.0
70255724;49;2017;17.0
70255724;49;2018;28.0
70255724;49;2019;49.0
70255724;50;2016;12.0
70255724;50;2017;16.0
70255724;50;2018;28.0
70255724;50;2019;66.0
70255724;51;2016;15.0
70255724;51;2017;28.0
70255724;51;2018;19.0
70255724;51;2019;50.0
70255724;52;2016;7.0
70255724;52;2017;15.0
70255724;52;2018;6.0
70255724;52;2019;13.0
70255724;53;2017;2.0
70255731;0;2018;24.0
70255731;0;2019;15.0
70255731;0;2020;26.0
70255731;1;2017;11.0
70255731;1;2018;42.0
70255731;1;2019;38.0
70255731;1;2020;5.0
70255731;2;2017;23.0
